"candidate_id","canonical_name","latitude","longitude","district","categories","source_name","source_record_id","source_url","source_license","duplicate_cluster_id","duplicate_candidate_ids","initial_review_status","final_decision","corrected_name","standardized_categories","second_source_url","verified_by","verified_at","review_notes"
"osm-node-4145909761-badulla","Kalthota Doowili Ella 2 (Water Fall)","6.6634939","80.8655644","Badulla","tourism=attraction","OpenStreetMap","node/4145909761","https://www.openstreetmap.org/node/4145909761","ODbL 1.0","dup-ed08ece03f24","osm-node-4145907903-badulla","duplicate_review","not_duplicate_related","","","https://www.openstreetmap.org/node/4145907903","IT22224866","2026-08-20T14:25:59+05:30","Distinct mapped location approximately 110 m from the related Kalthota Doowili Ella location. Retain separately, but group as one waterfall complex for itinerary selection."
"osm-node-4354445603-colombo","Dutch Colonial Museum","6.9360639","79.8516492","Colombo","tourism=museum","OpenStreetMap","node/4354445603","https://www.openstreetmap.org/node/4354445603","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-691531446-gampaha","Club Sha Lanka","7.2398015","79.8419128","Gampaha","tourism=attraction|amenity=car_rental","OpenStreetMap","way/691531446","https://www.openstreetmap.org/way/691531446","ODbL 1.0","","","preliminary_reject","preliminary_reject","","","","IT22224866","2026-08-20T14:28:00+05:30","Car-rental business with insufficient evidence as an independent itinerary POI."
"osm-relation-5892245-hambantota","Rekawa Beach","6.0354425","80.82929","Hambantota","tourism=attraction|natural=beach","OpenStreetMap","relation/5892245","https://www.openstreetmap.org/relation/5892245","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-229440971-jaffna","Kachcheri Ruins","9.6599683","80.0297272","Jaffna","historic=ruins","OpenStreetMap","way/229440971","https://www.openstreetmap.org/way/229440971","ODbL 1.0","dup-0f50f2e3b31a","osm-way-572293451-jaffna","duplicate_review","duplicate_source","","","","IT22224866","2026-08-20T14:20:15+05:30","Same itinerary POI as osm-way-572293451-jaffna; retained as supporting source evidence."
"wikidata-Q5249992-ampara","Deeghawapi","7.2841667","81.7866667","Ampara","Buddhist temple","Wikidata","Q5249992","https://www.wikidata.org/wiki/Q5249992","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-1732697627-anuradhapura","Isinbessagala Buddhist Temple","8.568539","80.481452","Anuradhapura","historic=ruins|amenity=place_of_worship","OpenStreetMap","node/1732697627","https://www.openstreetmap.org/node/1732697627","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-44280965-badulla","Rawana Ella Falls","6.8408548","81.0545278","Badulla","tourism=attraction","OpenStreetMap","node/44280965","https://www.openstreetmap.org/node/44280965","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q28972799-colombo","Siri Perakumba Pirivena","6.90275","79.9062778","Colombo","Buddhist temple","Wikidata","Q28972799","https://www.wikidata.org/wiki/Q28972799","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q3610575-gampaha","Kelaniya Raja Maha Vihara","6.9531389","79.9185278","Gampaha","Buddhist temple","Wikidata","Q3610575","https://www.wikidata.org/wiki/Q3610575","CC0 1.0","","","unreviewed","","","","","","",""
"osm-relation-5926094-hambantota","Ussangoda National Park","6.0971783","80.9812523","Hambantota","leisure=nature_reserve|natural=wood","OpenStreetMap","relation/5926094","https://www.openstreetmap.org/relation/5926094","ODbL 1.0","","","unreviewed","preliminary_keep","","","","IT22224866","2026-08-20T14:28:00+05:30","Recognizable tourism, heritage, religious, or natural POI. Retain as a candidate pending full source-field verification."
"osm-way-357028714-jaffna","Ruined Kittu Park","9.673858","80.0358896","Jaffna","historic=ruins","OpenStreetMap","way/357028714","https://www.openstreetmap.org/way/357028714","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568700-ampara","Sengamuwa Pansalgoda Archaeological Site","6.8839571","81.7635112","Ampara","historic=ruins","OpenStreetMap","node/11212568700","https://www.openstreetmap.org/node/11212568700","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-2831907385-anuradhapura","Ramakele Ruins","8.3699654","80.4218753","Anuradhapura","historic=ruins","OpenStreetMap","node/2831907385","https://www.openstreetmap.org/node/2831907385","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4481226349-badulla","Hotel Ella Mount Heaven Viewpoint","6.8568623","81.058553","Badulla","tourism=viewpoint","OpenStreetMap","node/4481226349","https://www.openstreetmap.org/node/4481226349","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5172712575-colombo","Archaeological Museum of Kotte","6.8932566","79.9051742","Colombo","tourism=museum","OpenStreetMap","node/5172712575","https://www.openstreetmap.org/node/5172712575","ODbL 1.0","dup-4ad6c0713157","wikidata-Q29388899-colombo","duplicate_review","canonical_keep","Archaeological Museum of Kotte","","https://www.wikidata.org/wiki/Q29388899","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"osm-way-847034837-gampaha","Thousand Buddha Hall","6.9457661","79.9512825","Gampaha","tourism=attraction|historic=monument","OpenStreetMap","way/847034837","https://www.openstreetmap.org/way/847034837","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-403504647-hambantota","Yatala Vehera","6.2856955","81.2759233","Hambantota","historic=ruins","OpenStreetMap","way/403504647","https://www.openstreetmap.org/way/403504647","ODbL 1.0","dup-99e55b219682","wikidata-Q19719135-hambantota","duplicate_review","canonical_keep","Yatala Vehera","","https://www.wikidata.org/wiki/Q19719135","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"osm-way-403855079-jaffna","Nilavarai (Bottomless well)","9.7543374","80.0882996","Jaffna","tourism=attraction|natural=water","OpenStreetMap","way/403855079","https://www.openstreetmap.org/way/403855079","ODbL 1.0","","","unreviewed","preliminary_keep","","","","IT22224866","2026-08-20T14:28:00+05:30","Recognizable tourism, heritage, religious, or natural POI. Retain as a candidate pending full source-field verification."
"wikidata-Q6573093-ampara","Muhudu maha vihara","6.8775","81.8388889","Ampara","Buddhist temple","Wikidata","Q6573093","https://www.wikidata.org/wiki/Q6573093","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-3105221929-anuradhapura","Bodhigharaya","8.328983","80.3897024","Anuradhapura","historic=ruins","OpenStreetMap","node/3105221929","https://www.openstreetmap.org/node/3105221929","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4611099090-badulla","Mini World's End","7.1101824","81.1591676","Badulla","tourism=viewpoint","OpenStreetMap","node/4611099090","https://www.openstreetmap.org/node/4611099090","ODbL 1.0","dup-dbe98b711716","wikidata-Q126653340-badulla","duplicate_review","canonical_keep","Mini World's End","","https://www.wikidata.org/wiki/Q126653340","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"wikidata-Q28972804-colombo","Balapokuna Raja Maha Vihara","6.8725","79.8778056","Colombo","Buddhist temple","Wikidata","Q28972804","https://www.wikidata.org/wiki/Q28972804","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q37294763-gampaha","Panasawanarama Purana Vihara","7.1289444","79.9967222","Gampaha","Buddhist temple","Wikidata","Q37294763","https://www.wikidata.org/wiki/Q37294763","CC0 1.0","","","unreviewed","","","","","","",""
"osm-way-816769045-hambantota","Ridiyagama Safari Park","6.2414807","80.9763608","Hambantota","tourism=attraction|leisure=park","OpenStreetMap","way/816769045","https://www.openstreetmap.org/way/816769045","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-404111877-jaffna","St. Anthony's Church","9.7698257","80.2728532","Jaffna","tourism=attraction|historic=ruins","OpenStreetMap","way/404111877","https://www.openstreetmap.org/way/404111877","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568701-ampara","Yalpotha Reservoir Ancient Sluice","6.8692776","81.7432285","Ampara","historic=ruins","OpenStreetMap","node/11212568701","https://www.openstreetmap.org/node/11212568701","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3105222059-anuradhapura","Vessagiriya","8.3285247","80.3899662","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3105222059","https://www.openstreetmap.org/node/3105222059","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4683720698-badulla","Ella Rock","6.8550355","81.0523841","Badulla","natural=peak","OpenStreetMap","node/4683720698","https://www.openstreetmap.org/node/4683720698","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-618491025-colombo","Ananda College","6.9243358","79.8685501","Colombo","historic=monument|amenity=school","OpenStreetMap","node/618491025","https://www.openstreetmap.org/node/618491025","ODbL 1.0","","","manual_review","manual_review","","","","IT22224866","2026-08-20T14:28:00+05:30","Historically important school, but public tourist access and itinerary suitability require independent evidence."
"wikidata-Q4867360-gampaha","Basilica of Our Lady of Lanka","7.034","79.935","Gampaha","minor basilica","Wikidata","Q4867360","https://www.wikidata.org/wiki/Q4867360","CC0 1.0","","","unreviewed","","","","","","",""
"osm-way-569288810-jaffna","Jaffna Archeological Museum","9.6693992","80.0245341","Jaffna","tourism=museum","OpenStreetMap","way/569288810","https://www.openstreetmap.org/way/569288810","ODbL 1.0","dup-46341a68e262","osm-relation-12695936-jaffna|wikidata-Q11310066-jaffna","duplicate_review","duplicate_source","","","","IT22224866","2026-08-20T14:20:15+05:30","Same itinerary POI as osm-relation-12695936-jaffna; retained as supporting source evidence."
"wikidata-Q88281536-ampara","Kokagala","7.4166667","81.2080556","Ampara","mountain","Wikidata","Q88281536","https://www.wikidata.org/wiki/Q88281536","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-3657323592-anuradhapura","Jaya Sri Maha Bodhi","8.3447103","80.3972255","Anuradhapura","tourism=attraction|natural=tree","OpenStreetMap","node/3657323592","https://www.openstreetmap.org/node/3657323592","ODbL 1.0","","","unreviewed","preliminary_keep","","","","IT22224866","2026-08-20T14:28:00+05:30","Recognizable tourism, heritage, religious, or natural POI. Retain as a candidate pending full source-field verification."
"osm-node-4683733160-badulla","Nine Arch Bridge Viewpoint","6.8768254","81.0627926","Badulla","tourism=viewpoint","OpenStreetMap","node/4683733160","https://www.openstreetmap.org/node/4683733160","ODbL 1.0","dup-6cfe5373fec7","osm-node-5305807110-badulla","duplicate_review","not_duplicate_related","","","https://www.openstreetmap.org/node/5305807110","IT22224866","2026-08-20T14:25:59+05:30","Distinct Nine Arch Bridge viewpoint approximately 160 m from the related viewpoint. Retain separately, but group under the same parent attraction to prevent duplicate itinerary stops."
"wikidata-Q29051502-colombo","St. Lawrence's Church","6.8708056","79.8634167","Colombo","church building","Wikidata","Q29051502","https://www.wikidata.org/wiki/Q29051502","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q55641352-gampaha","Our Lady of Sorrows Church, Kandawala","7.2372222","79.8725","Gampaha","church building","Wikidata","Q55641352","https://www.wikidata.org/wiki/Q55641352","CC0 1.0","","","unreviewed","","","","","","",""
"osm-way-572293451-jaffna","Dutch Kachcheri Ruins","9.6599832","80.0297773","Jaffna","historic=ruins","OpenStreetMap","way/572293451","https://www.openstreetmap.org/way/572293451","ODbL 1.0","dup-0f50f2e3b31a","osm-way-229440971-jaffna","duplicate_review","canonical_keep","Dutch Kachcheri Ruins","","https://www.openstreetmap.org/way/229440971","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"osm-node-11212568702-ampara","Paranagovipola Aththani Pillar","6.8662975","81.7331567","Ampara","historic=ruins","OpenStreetMap","node/11212568702","https://www.openstreetmap.org/node/11212568702","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3723220027-anuradhapura","Ritigala Ancient Buddhist Monastery","8.1183328","80.6646122","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3723220027","https://www.openstreetmap.org/node/3723220027","ODbL 1.0","dup-dc4b67ac07db","wikidata-Q126650014-anuradhapura","duplicate_review","canonical_keep","Ritigala Ancient Buddhist Monastery","","https://www.wikidata.org/wiki/Q126650014","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"osm-node-4750431422-badulla","Haputale Forest Reserve Trailhead","6.7703136","80.9616022","Badulla","tourism=attraction","OpenStreetMap","node/4750431422","https://www.openstreetmap.org/node/4750431422","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-620382353-colombo","Independence Square","6.9046368","79.8675663","Colombo","historic=monument","OpenStreetMap","node/620382353","https://www.openstreetmap.org/node/620382353","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q63343474-gampaha","St. Sebastian's Church, Katuwapitiya","7.2110556","79.8591667","Gampaha","church building","Wikidata","Q63343474","https://www.wikidata.org/wiki/Q63343474","CC0 1.0","","","unreviewed","","","","","","",""
"osm-way-573924689-jaffna","St.Mary's Community Centre Gym Club","9.678715","80.0002434","Jaffna","tourism=theme_park","OpenStreetMap","way/573924689","https://www.openstreetmap.org/way/573924689","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568703-ampara","Paranagovipola Archaeological Site","6.8632064","81.7366234","Ampara","historic=ruins","OpenStreetMap","node/11212568703","https://www.openstreetmap.org/node/11212568703","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3937246495-anuradhapura","Kaludiya Pokuna","8.3461941","80.5081449","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3937246495","https://www.openstreetmap.org/node/3937246495","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4825491386-badulla","Hakgala Peak","6.9170615","80.812374","Badulla","natural=peak","OpenStreetMap","node/4825491386","https://www.openstreetmap.org/node/4825491386","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q29051773-colombo","Kotte Raja Maha Vihara","6.8809722","79.9048056","Colombo","Buddhist temple","Wikidata","Q29051773","https://www.wikidata.org/wiki/Q29051773","CC0 1.0","","","unreviewed","","","","","","",""
"osm-way-582749544-jaffna","King Sangiliyan's Minister's Residence","9.6773902","80.0361151","Jaffna","historic=ruins","OpenStreetMap","way/582749544","https://www.openstreetmap.org/way/582749544","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568704-ampara","Lahugala Ethgala Archaeological Site","6.8615362","81.7359806","Ampara","historic=ruins","OpenStreetMap","node/11212568704","https://www.openstreetmap.org/node/11212568704","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3937270688-anuradhapura","Library","8.1180893","80.6636994","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3937270688","https://www.openstreetmap.org/node/3937270688","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4825524195-badulla","Thotupola Kanda","6.8331199","80.8197979","Badulla","natural=peak","OpenStreetMap","node/4825524195","https://www.openstreetmap.org/node/4825524195","ODbL 1.0","dup-881e504b4a54","wikidata-Q7796948-nuwara-eliya","duplicate_review","canonical_keep","Thotupola Kanda","","https://www.wikidata.org/wiki/Q7796948","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence. District assignment requires later boundary verification."
"osm-node-6235337387-colombo","W A Silva Museum","6.8766665","79.866842","Colombo","tourism=museum","OpenStreetMap","node/6235337387","https://www.openstreetmap.org/node/6235337387","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-99282968-jaffna","Jaffna Fort","9.6623365","80.0083112","Jaffna","historic=ruins","OpenStreetMap","way/99282968","https://www.openstreetmap.org/way/99282968","ODbL 1.0","dup-d82638eb8964","wikidata-Q2756663-jaffna","duplicate_review","canonical_keep","Jaffna Fort","","https://www.wikidata.org/wiki/Q2756663","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"osm-node-11212568705-ampara","Lahugala Waralanda Archaeological Site","6.8721242","81.7211703","Ampara","historic=ruins","OpenStreetMap","node/11212568705","https://www.openstreetmap.org/node/11212568705","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3944921267-anuradhapura","Relic Shrine","8.3671844","80.3923582","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3944921267","https://www.openstreetmap.org/node/3944921267","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4825681053-badulla","Huge Stone Viewpoint","6.7901117","80.8622658","Badulla","tourism=viewpoint","OpenStreetMap","node/4825681053","https://www.openstreetmap.org/node/4825681053","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q29075893-colombo","St. Anthony's Shrine, Kochchikade","6.9468889","79.8560833","Colombo","church building","Wikidata","Q29075893","https://www.wikidata.org/wiki/Q29075893","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568706-ampara","Lahugala Thiththawel Mandiya Welyaya Archaeological Site","6.8672845","81.7093246","Ampara","historic=ruins","OpenStreetMap","node/11212568706","https://www.openstreetmap.org/node/11212568706","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3944921268-anuradhapura","Main Refectory","8.3688827","80.3916769","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3944921268","https://www.openstreetmap.org/node/3944921268","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4966801151-badulla","St. Catharine's Seat","6.7984754","81.0167241","Badulla","tourism=viewpoint","OpenStreetMap","node/4966801151","https://www.openstreetmap.org/node/4966801151","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-6346967804-colombo","Mondigliani Gallery","6.8771937","79.8730561","Colombo","tourism=gallery","OpenStreetMap","node/6346967804","https://www.openstreetmap.org/node/6346967804","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568707-ampara","Lahugala Elakatuwa Welyaya Archaeological Site","6.8720894","81.706259","Ampara","historic=ruins","OpenStreetMap","node/11212568707","https://www.openstreetmap.org/node/11212568707","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3944921271-anuradhapura","Prasada Stupa","8.3693973","80.3898215","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3944921271","https://www.openstreetmap.org/node/3944921271","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5167036323-badulla","Adi Hate Wala Waterfall","6.9764577","81.1862758","Badulla","tourism=viewpoint","OpenStreetMap","node/5167036323","https://www.openstreetmap.org/node/5167036323","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q29388899-colombo","Kotte Museum","6.8932222","79.9052778","Colombo","museum","Wikidata","Q29388899","https://www.wikidata.org/wiki/Q29388899","CC0 1.0","dup-4ad6c0713157","osm-node-5172712575-colombo","duplicate_review","duplicate_source","","","","IT22224866","2026-08-20T14:20:15+05:30","Same itinerary POI as osm-node-5172712575-colombo; retained as supporting source evidence."
"osm-node-11212568710-ampara","Darampanawa Archaeological Site","6.9360838","81.7855066","Ampara","historic=ruins","OpenStreetMap","node/11212568710","https://www.openstreetmap.org/node/11212568710","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3944921272-anuradhapura","Assembly Hall","8.3687822","80.3955479","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3944921272","https://www.openstreetmap.org/node/3944921272","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5172591871-badulla","Akurukaduwa Limestone Cave and the Cascade","7.1225382","81.0577484","Badulla","tourism=viewpoint","OpenStreetMap","node/5172591871","https://www.openstreetmap.org/node/5172591871","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-6467964377-colombo","Junction Art Gallery","6.9062737","79.8631171","Colombo","tourism=gallery","OpenStreetMap","node/6467964377","https://www.openstreetmap.org/node/6467964377","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568712-ampara","Hulannuge Heda Oya Stone Anicut","6.8907764","81.6455073","Ampara","historic=ruins","OpenStreetMap","node/11212568712","https://www.openstreetmap.org/node/11212568712","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3944966632-anuradhapura","Mahayana Stupa","8.3679488","80.3891156","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3944966632","https://www.openstreetmap.org/node/3944966632","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5195368022-badulla","Nagadeepa Dagoba","7.2634162","81.1069616","Badulla","historic=monument","OpenStreetMap","node/5195368022","https://www.openstreetmap.org/node/5195368022","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q30589637-colombo","St. Peter's Church, Colombo","6.9375","79.8447222","Colombo","church building","Wikidata","Q30589637","https://www.wikidata.org/wiki/Q30589637","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568713-ampara","Hulannuge Heda Oya Archaeological Site","6.8906925","81.6459469","Ampara","historic=ruins","OpenStreetMap","node/11212568713","https://www.openstreetmap.org/node/11212568713","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3944966668-anuradhapura","Cave shelter","8.3671472","80.3897089","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3944966668","https://www.openstreetmap.org/node/3944966668","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5305807110-badulla","Nine Arches Bridge Viewpoint","6.8760426","81.061567","Badulla","tourism=viewpoint","OpenStreetMap","node/5305807110","https://www.openstreetmap.org/node/5305807110","ODbL 1.0","dup-6cfe5373fec7","osm-node-4683733160-badulla","duplicate_review","not_duplicate_related","","","https://www.openstreetmap.org/node/4683733160","IT22224866","2026-08-20T14:25:59+05:30","Distinct Nine Arch Bridge viewpoint approximately 160 m from the related viewpoint. Retain separately, but group under the same parent attraction to prevent duplicate itinerary stops."
"osm-node-6467969244-colombo","Deshamanya Siva Ovyeskere Crafts Gallery","6.9062853","79.8630571","Colombo","tourism=gallery","OpenStreetMap","node/6467969244","https://www.openstreetmap.org/node/6467969244","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-11212568714-ampara","Hedaoya Yaya Archaeological Site","6.8958962","81.6433852","Ampara","historic=ruins","OpenStreetMap","node/11212568714","https://www.openstreetmap.org/node/11212568714","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3944966680-anuradhapura","Image house","8.3698325","80.3916385","Anuradhapura","historic=archaeological_site","OpenStreetMap","node/3944966680","https://www.openstreetmap.org/node/3944966680","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5306203490-badulla","Uva Halpewatte Tea Factory","6.8895645","81.0347674","Badulla","tourism=attraction","OpenStreetMap","node/5306203490","https://www.openstreetmap.org/node/5306203490","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q33113341-colombo","Kshetrarama Maha Vihara","6.7962778","79.8778889","Colombo","Buddhist temple","Wikidata","Q33113341","https://www.wikidata.org/wiki/Q33113341","CC0 1.0","","","unreviewed","","","","","","",""
